id,title,description,status,goods,contractor,startDate,endDate,amount
9674130,15/00546/001/001 Imbrăcăminte speciala (vară şi de iarnă)  pentru Serviciul Asistenta Medicala de Urgenta si Serviciul AVIASAN  (repetat) ,,Aprobat,Imbracaminte de uz profesional,RUDITIM S.R.L.,2015-11-26T00:00:00.000Z,2015-12-31T00:00:00.000Z,0
6351222,"15/00547/001 Produse alimentare (fructe, legume, ouă) ",,Înregistrat(ă),"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",ARTPREST GRUP S.R.L.,2015-03-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,22630
6351230,"15/00547/002 Produse alimentare (fructe, legume, ouă) ",,Înregistrat(ă),"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",ARTPREST GRUP S.R.L.,2015-03-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,15195
6351234,"15/00547/003 Produse alimentare (fructe, legume, ouă) ",,Înregistrat(ă),"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",ARTPREST GRUP S.R.L.,2015-03-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,20850
7035825,"15/00547/003/002 Produse alimentare (fructe, legume, ouă) ",,Aprobat,"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",ARTPREST GRUP S.R.L.,2015-05-11T00:00:00.000Z,2015-06-30T00:00:00.000Z,-8340
7481246,"15/00547/003/003 Produse alimentare (fructe, legume, ouă) ",,Aprobat,"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",ARTPREST GRUP S.R.L.,2015-06-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,1094.4
7025453,15/00550/001 Motorină (Repetat),,Înregistrat(ă),Combustibili,Î.M. ROMPETROL  MOLDOVA S.A.,2015-05-11T00:00:00.000Z,2015-12-31T00:00:00.000Z,106160
6526092,15/00551/002 produse petroliere,,Înregistrat(ă),"Petrol, carbune si produse petroliere",S.R.L. LUKOIL-Moldova,2015-03-25T00:00:00.000Z,2015-12-31T00:00:00.000Z,416620
9313658,15/00551/002/001 produse petroliere,,Aprobat,"Petrol, carbune si produse petroliere",S.R.L. LUKOIL-Moldova,2015-11-09T00:00:00.000Z,2015-12-31T00:00:00.000Z,-82400
6641539,15/00554/001 Hirtie pentru blocul sanitar,,Înregistrat(ă),Produse de curatat,DENIADI S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,59700
6641577,15/00554/002 Hirtie pentru blocul sanitar,,Înregistrat(ă),Produse de curatat,DENIADI S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,42000
6641634,15/00554/003 Hirtie pentru blocul sanitar,,Înregistrat(ă),Produse de curatat,DENIADI S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,14400
6641656,15/00554/004 Hirtie pentru blocul sanitar,,Înregistrat(ă),Produse de curatat,DENIADI S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,6650
6485593,15/00556/001 Servicii tipografice și conexe,,Înregistrat(ă),Servicii tipografice si servicii conexe,TIPOGRAFIA CENTRALĂ Î.S.,2015-03-31T00:00:00.000Z,2015-12-31T00:00:00.000Z,79030
6232122,15/00561/001 Servicii de editare şi difuzare în licee a ziarului „Mesager   Universitar” ,,Înregistrat(ă),Servicii tipografice si servicii conexe,Faclia S.R.L,2015-03-16T00:00:00.000Z,2015-12-31T00:00:00.000Z,68000
6298342,15/00571/001 Sistem de gestionare a rîndului electronic.,,Înregistrat(ă),Sistem electronic de informatii,QMS LIMITED S.R.L.,2015-03-19T00:00:00.000Z,2015-12-31T00:00:00.000Z,97609.13
6291755,"15/00574/001 Lucrari de reparatie si reconstructie a cladirii a Serviciului Tehnologii Informationale al  Ministerului Afacerilor Interne al  Republicii Moldova",,Înregistrat(ă),Lucrari de constructii de cladiri,BIMCON-SERVICE S.R.L.,2015-03-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.436557e+06
9952956,"15/00574/001/001 Lucrari de reparatie si reconstructie a cladirii a Serviciului Tehnologii Informationale al  Ministerului Afacerilor Interne al  Republicii Moldova",,Aprobat,Lucrari de constructii de cladiri,BIMCON-SERVICE S.R.L.,2015-12-09T00:00:00.000Z,2015-12-31T00:00:00.000Z,359594
6462747,15/00575/001 Email Vopsea,,Înregistrat(ă),Vopsele,S.C. SENVEROL S.R.L.,2015-03-27T00:00:00.000Z,2015-12-31T00:00:00.000Z,4696.25
6463216,15/00575/002 Email Vopsea,,Înregistrat(ă),Vopsele,S.C. SENVEROL S.R.L.,2015-03-27T00:00:00.000Z,2015-12-31T00:00:00.000Z,7314
6463423,15/00575/003 Email Vopsea,,Înregistrat(ă),Vopsele,S.C. SENVEROL S.R.L.,2015-03-27T00:00:00.000Z,2015-12-31T00:00:00.000Z,66188.4
6443400,15/00577/001 Șervețele pentru mîini și săpun - spumă repetat,,Înregistrat(ă),Detergenti,TORECO S.R.L.,2015-03-26T00:00:00.000Z,2015-12-31T00:00:00.000Z,253686
6425729,15/00580/001 Produse petroliere,,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-03-25T00:00:00.000Z,2015-12-31T00:00:00.000Z,118934
7401513,15/00582/001 CĂRBUNE,,Înregistrat(ă),Antracit,Î.M. XAMINAR S.R.L.,2015-05-29T00:00:00.000Z,2015-12-31T00:00:00.000Z,9.00816e+06
9926621,15/00582/001/001 CĂRBUNE,,Aprobat,Antracit,Î.M. XAMINAR S.R.L.,2015-12-09T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.70052e+06
6739171,15/00587/001 filme radiografice şi reactive de developarea acestora,,Înregistrat(ă),Filme pentru radiografii,M-INTER-FARMA S.A.,2015-04-17T00:00:00.000Z,2015-12-31T00:00:00.000Z,80332
6739234,15/00587/002 filme radiografice şi reactive de developarea acestora,,Înregistrat(ă),Filme pentru radiografii,M-INTER-FARMA S.A.,2015-04-17T00:00:00.000Z,2015-12-31T00:00:00.000Z,25895
6458990,"15/00590/001 legume si fructe pentru  a II-a perioada a anului 2015 (aprilie, mai, iunie)",,Înregistrat(ă),"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",S.C. SANEX-COMERŢ S.R.L.,2015-03-30T00:00:00.000Z,2015-06-30T00:00:00.000Z,78180
6459026,"15/00590/002 legume si fructe pentru  a II-a perioada a anului 2015 (aprilie, mai, iunie)",,Înregistrat(ă),"Produse agricole, de ferma, de pescuit, de silvicultura si produse conexe",S.C. SANEX-COMERŢ S.R.L.,2015-03-30T00:00:00.000Z,2015-06-30T00:00:00.000Z,219170
6448728,15/00592/001 Produse petroliere,,Înregistrat(ă),Benzina,S.R.L. LUKOIL-Moldova,2015-03-26T00:00:00.000Z,2015-12-31T00:00:00.000Z,326400
9497332,15/00592/001/001 Produse petroliere,,Aprobat,Benzina,S.R.L. LUKOIL-Moldova,2015-11-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,-50000.01
6390225,15/00594/002  Autobus,,Înregistrat(ă),Echipament de transport si produse auxiliare pentru transport,FIRMA ORHEI-LADA-SERVICE S.R.L.,2015-03-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.08e+06
6353506,15/00597/001 Endoproteză,,Înregistrat(ă),Endoproteze coronariene,Î.C.S. ORTONET S.R.L.,2015-03-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,122830
6327750,15/00598/001 Lucrări de confecționare din granit cu inscripția în bronz și montare a bustului domnului Gurii Coșciug (repetat),,Înregistrat(ă),Lucrari de constructii,TEREHOV IURI IVAN,2015-03-20T00:00:00.000Z,2015-12-31T00:00:00.000Z,140000
6392686,"15/00599/001 Hîrtie Xerox A4,210X297mm,80g/m2, CPV 30192700-8",,Înregistrat(ă),Papetarie,RĂDOP-OPT S.R.L.,2015-03-25T00:00:00.000Z,2015-12-31T00:00:00.000Z,120750
6498065,"15/00602/001 Legume şi fructe pentru timestru II, ",,Înregistrat(ă),Legume,NIPETGAL S.R.L.,2015-03-26T00:00:00.000Z,2015-06-30T00:00:00.000Z,54855
6498067,"15/00602/002 Legume şi fructe pentru timestru II, ",,Înregistrat(ă),Legume,NIPETGAL S.R.L.,2015-03-26T00:00:00.000Z,2015-06-30T00:00:00.000Z,27837
6498071,"15/00602/003 Legume şi fructe pentru timestru II, ",,Înregistrat(ă),Legume,NIPETGAL S.R.L.,2015-03-26T00:00:00.000Z,2015-06-30T00:00:00.000Z,36660
6529724,15/00604/001 Echipament pentru măsurări topografice  (Repetat),,Înregistrat(ă),Teodolite,"S.C. ""TOP GEOCART"" S.R.L.",2015-04-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,113839.5
6493090,15/00608/001 Lucrari de edificare a bustului Toma Ciorbă,,Înregistrat(ă),Lucrari de constructii de monumente istorice sau memoriale,TEREHOV IURI IVAN,2015-03-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,110000
6459307,15/00613/001 Servicii de formare profesională (cursuri de limbă engleză) ,,Înregistrat(ă),Servicii de formare profesionala,STUDIUM PLUS S.R.L.,2015-03-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,84000
8263608,15/00613/001/001 Servicii de formare profesională (cursuri de limbă engleză) ,,Aprobat,Servicii de formare profesionala,STUDIUM PLUS S.R.L.,2015-08-12T00:00:00.000Z,2015-12-31T00:00:00.000Z,25200
6729696,15/00620/001 Piese pentru servere,,Înregistrat(ă),Servere de retea,Î.M. MASTER SYSTEMS S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,195998
6537716,15/00623/001 servicii de traducere din limba română în limba rusă,,Înregistrat(ă),Servicii de traducere,INTRALEX C & C S.R.L.,2015-03-24T00:00:00.000Z,2015-12-31T00:00:00.000Z,59940
6390244,15/00624/001 rechizite de birou cu logou,,Înregistrat(ă),Accesorii de birou,S.C. EUROPRES S.R.L.,2015-03-25T00:00:00.000Z,2015-12-31T00:00:00.000Z,13188.96
6364246,15/00625/001 Servicii de transport auto - internaţional.,,Înregistrat(ă),Transport de pasageri ocazional,FLAVIRON S.R.L.,2015-03-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,99900
6519018,"15/00634/001 produse alimentare, pentru anul de activitate 2015 (Repetat",,Înregistrat(ă),Diverse produse alimentare,PROFCAR TRADE S.R.L.,2015-03-31T00:00:00.000Z,2015-12-31T00:00:00.000Z,236028
9116880,"15/00634/001/001 produse alimentare, pentru anul de activitate 2015 (Repetat",,Aprobat,Diverse produse alimentare,PROFCAR TRADE S.R.L.,2015-10-27T00:00:00.000Z,2015-12-31T00:00:00.000Z,5335.2
6526380,15/00638/001 Produse alimentare sezoniere,,Înregistrat(ă),"Fructe, legume si produse conexe",ARTPREST GRUP S.R.L.,2015-03-27T00:00:00.000Z,2015-06-30T00:00:00.000Z,18690
6526384,15/00638/002 Produse alimentare sezoniere,,Înregistrat(ă),"Fructe, legume si produse conexe",ARTPREST GRUP S.R.L.,2015-03-27T00:00:00.000Z,2015-06-30T00:00:00.000Z,21060
6526548,15/00638/003 Produse alimentare sezoniere,,Înregistrat(ă),"Fructe, legume si produse conexe",ARTPREST GRUP S.R.L.,2015-03-27T00:00:00.000Z,2015-06-30T00:00:00.000Z,5280
6562430,15/00639/001 achiziționarea biletelor de tratament sanatorial,,Înregistrat(ă),Alte servicii,BALNEO-EXPRES S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,36050
6562436,15/00639/002 achiziționarea biletelor de tratament sanatorial,,Înregistrat(ă),Alte servicii,BALNEO-EXPRES S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,133000
6568656,15/00640/001 Reagenți pentru determinarea drogurilor în urină la analizator biochimic automat A15,,Înregistrat(ă),Reactivi de laborator,PROFILABDIAGNOSTIC S.R.L.,2015-03-31T00:00:00.000Z,2015-12-31T00:00:00.000Z,204984
6537489,15/00646/001 Procurarea Hirtiei pentru tehnica de multiplicare,,Înregistrat(ă),Articole de papetarie si alte articole din hartie,RĂDOP-OPT S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,22426
6537496,15/00646/002 Procurarea Hirtiei pentru tehnica de multiplicare,,Înregistrat(ă),Articole de papetarie si alte articole din hartie,RĂDOP-OPT S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,119334
6604868,15/00649/001 Servicii de reparare și întreținere a vehiculelor și a echipamentului aferent și servicii conexe,,Înregistrat(ă),Servicii de reparare si de intretinere a vehiculelor si a echipamentelor aferente si servicii conexe,DAAC HERMES S.A.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,187323
6654104,"15/00651/001 Servicii de proiectare pentru lucrările de reparaţie a drumului L438 Codreanca – Onești, km 0 – 5,9, L438.1 Drum de acces spre s. Țigănești, km 0-2,6",,Înregistrat(ă),Servicii de proiectare tehnica pentru infrastructura de transport,ASTRAL-PROIECT S.R.L.,2015-04-09T00:00:00.000Z,2016-03-30T00:00:00.000Z,890500
8765044,"15/00651/001/001 Servicii de proiectare pentru lucrările de reparaţie a drumului L438 Codreanca – Onești, km 0 – 5,9, L438.1 Drum de acces spre s. Țigănești, km 0-2,6",,Aprobat,Servicii de proiectare tehnica pentru infrastructura de transport,ASTRAL-PROIECT S.R.L.,2015-09-29T00:00:00.000Z,2016-03-30T00:00:00.000Z,0
6544132,"15/00652/001 Servicii de reparaţie a utilajului tehnologic conform necesităţilor instituţiilor subordonate Direcţiei Educaţie, Tineret şi Sport sectorul Botanica pentru anul 2015",,Înregistrat(ă),Servicii de reparare si intretinere,NORD-UNIVERSAL S.R.L.,2015-04-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,241516.98
6644406,"15/00653/001 Medalia „70 DE ANI DE LA ÎNCHEIEREA RĂZBOIULUI AL DOILEA  MONDIAL”  şi   accesoriile acestea. ",,Înregistrat(ă),Medalii,ARTMET S.A.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,106650
6644430,"15/00653/002 Medalia „70 DE ANI DE LA ÎNCHEIEREA RĂZBOIULUI AL DOILEA  MONDIAL”  şi   accesoriile acestea. ",,Înregistrat(ă),Medalii,ARTMET S.A.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,161250
7300887,"15/00653/002/001 Medalia „70 DE ANI DE LA ÎNCHEIEREA RĂZBOIULUI AL DOILEA  MONDIAL”  şi   accesoriile acestea. ",,Aprobat,Medalii,ARTMET S.A.,2015-05-28T00:00:00.000Z,2015-12-31T00:00:00.000Z,7500
6586720,15/00655/001 Servicii de spălătorie,,Înregistrat(ă),Servicii de spalatorie si de curatatorie uscata,Î.M. CRISTAL CLEAN S.R.L.,2015-04-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,131271.36
6385358,"15/00660/001 Servicii IT: consultanță, dezvoltare de software,internet și asistență (Expert IT)",,Înregistrat(ă),"Servicii IT: consultanta, dezvoltare de software, internet si asistenta",CATANOI MAXIM FILIP,2015-03-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,178000
7427501,"15/00662/001 Lucrari de reparație a  acoperișurilor moi al imobilelor UASM din str. Mircesti 44, mun. Chisinau",,Înregistrat(ă),Lucrari de constructii,S.C. GVININ CONS S.R.L.,2015-05-29T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.54929e+06
6479969,15/00663/001 Spalarea lengeriei de pat pentru perioada anului 2015,,Înregistrat(ă),Servicii de spalatorie si de curatatorie uscata,INSTITUTUL MUNCII S.R.L.,2015-03-31T00:00:00.000Z,2015-12-31T00:00:00.000Z,129094.5
6664377,15/00664/001 Filme pentru radiografii,,Înregistrat(ă),Filme pentru radiografii,RENADEX - M S.R.L.,2015-04-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,131164
6664389,15/00664/002 Filme pentru radiografii,,Înregistrat(ă),Filme pentru radiografii,RENADEX - M S.R.L.,2015-04-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,5668.8
6664434,15/00664/003 Filme pentru radiografii,,Înregistrat(ă),Filme pentru radiografii,RENADEX - M S.R.L.,2015-04-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,8840
6788554,15/00667/001 Suvenire ,,Înregistrat(ă),Cadouri si recompense,S.R.L. REXART,2015-04-21T00:00:00.000Z,2015-12-31T00:00:00.000Z,104000
9029643,15/00667/001/001 Suvenire ,,Aprobat,Cadouri si recompense,S.R.L. REXART,2015-10-21T00:00:00.000Z,2015-12-31T00:00:00.000Z,31200
6639885,15/00676/001 Lucrări de montare (electricitate) - secția roentgen,,Înregistrat(ă),Lucrari de reparatii generale si de renovare,FLERIXON S.R.L.,2015-04-08T00:00:00.000Z,2015-12-31T00:00:00.000Z,174483.52
6478503,15/00680/001 Oxigen şi Bioxid de carbon medical,,Înregistrat(ă),Gaze medicale,Î.C.S. TEHGAZ GRUP S.R.L.,2015-03-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,146961
6933192,15/00681/001 Servicii de monitoring şi prezentarea datelor pe audienţă a canalelor TV,,Înregistrat(ă),Servicii de realizare de studii,Î.C.S. TV MR MLD S.R.L.,2015-04-30T00:00:00.000Z,2016-04-30T00:00:00.000Z,481800
6959992,15/00687/001 achiziționarea biletelor avia ,,Înregistrat(ă),Servicii de transport aerian,Î.M. TATRA-BIS S.R.L.,2015-04-29T00:00:00.000Z,2015-12-31T00:00:00.000Z,589018
6963266,15/00687/002 achiziționarea biletelor avia ,,Înregistrat(ă),Servicii de transport aerian,Î.M. TATRA-BIS S.R.L.,2015-04-28T00:00:00.000Z,2015-12-31T00:00:00.000Z,367080
7170170,"15/00691/001 lucrări de reabilitare a drumului R42 Ungheni-Măcărești-Bărboeni, transolul km 29+00-31+35",,Înregistrat(ă),Lucrari de reparare a drumurilor,S.C. NOUCONST S.R.L.,2015-05-13T00:00:00.000Z,2016-12-30T00:00:00.000Z,9.780711e+06
9282551,"15/00691/001/001 lucrări de reabilitare a drumului R42 Ungheni-Măcărești-Bărboeni, transolul km 29+00-31+35",,Aprobat,Lucrari de reparare a drumurilor,S.C. NOUCONST S.R.L.,2015-11-06T00:00:00.000Z,2016-12-30T00:00:00.000Z,-82850.51
9282554,"15/00691/001/002 lucrări de reabilitare a drumului R42 Ungheni-Măcărești-Bărboeni, transolul km 29+00-31+35",,Aprobat,Lucrari de reparare a drumurilor,S.C. NOUCONST S.R.L.,2015-11-06T00:00:00.000Z,2016-12-30T00:00:00.000Z,667016.7
7658139,"15/00694/001 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 71,5 – km 81,2)",,Înregistrat(ă),Lucrari de reparare a drumurilor,Î.M. BADPRIM S.R.L.,2015-06-11T00:00:00.000Z,2017-03-31T00:00:00.000Z,8.6960296e+07
9604503,"15/00694/001/001 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 71,5 – km 81,2)",,Aprobat,Lucrari de reparare a drumurilor,Î.M. BADPRIM S.R.L.,2015-11-23T00:00:00.000Z,2017-03-31T00:00:00.000Z,0
9604505,"15/00694/001/002 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 71,5 – km 81,2)",,Aprobat,Lucrari de reparare a drumurilor,Î.M. BADPRIM S.R.L.,2015-11-23T00:00:00.000Z,2017-03-31T00:00:00.000Z,-11740.47
9604507,"15/00694/001/003 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 71,5 – km 81,2)",,Aprobat,Lucrari de reparare a drumurilor,Î.M. BADPRIM S.R.L.,2015-11-23T00:00:00.000Z,2017-03-31T00:00:00.000Z,532806.2
7496892,"15/00695/001 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 82+442-84+300 - km 85+540-93+281)",,Înregistrat(ă),Lucrari de reparare a drumurilor,S.C. IRINDA PRIM S.R.L.,2015-06-08T00:00:00.000Z,2017-06-30T00:00:00.000Z,8.650272e+07
11622892,"15/00695/001/004 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 82+442-84+300 - km 85+540-93+281)",,Aprobat,Lucrari de reparare a drumurilor,S.C. IRINDA PRIM S.R.L.,2016-02-25T00:00:00.000Z,2017-06-30T00:00:00.000Z,0
11622894,"15/00695/001/005 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 82+442-84+300 - km 85+540-93+281)",,Aprobat,Lucrari de reparare a drumurilor,S.C. IRINDA PRIM S.R.L.,2016-02-25T00:00:00.000Z,2017-06-30T00:00:00.000Z,1.6625039e+07
11622900,"15/00695/001/006 lucrări de reparație a îmbrăcămintei rutiere pe drumul R 26 Tiraspol – Căușeni – Cimișlia, km 46 - km 93 (tronsonul km 82+442-84+300 - km 85+540-93+281)",,Aprobat,Lucrari de reparare a drumurilor,S.C. IRINDA PRIM S.R.L.,2016-02-25T00:00:00.000Z,2017-06-30T00:00:00.000Z,-1.648918e+07
7136867,"15/00699/001 lucrări de reparație a drumului L279 Sîngerei-Brejeni-Cozești-Cîșla,  km 6 – km 11",,Înregistrat(ă),Lucrari de reparare a drumurilor,SANGRIDIV S.R.L.,2015-05-13T00:00:00.000Z,2017-12-30T00:00:00.000Z,1.2512192e+07
11969932,"15/00699/001/001 lucrări de reparație a drumului L279 Sîngerei-Brejeni-Cozești-Cîșla,  km 6 – km 11",,Aprobat,Lucrari de reparare a drumurilor,SANGRIDIV S.R.L.,2016-03-15T00:00:00.000Z,2017-12-30T00:00:00.000Z,0
11969937,"15/00699/001/002 lucrări de reparație a drumului L279 Sîngerei-Brejeni-Cozești-Cîșla,  km 6 – km 11",,Aprobat,Lucrari de reparare a drumurilor,SANGRIDIV S.R.L.,2016-03-15T00:00:00.000Z,2017-12-30T00:00:00.000Z,2.3295078e+06
11970917,"15/00699/001/003 lucrări de reparație a drumului L279 Sîngerei-Brejeni-Cozești-Cîșla,  km 6 – km 11",,Aprobat,Lucrari de reparare a drumurilor,SANGRIDIV S.R.L.,2016-03-15T00:00:00.000Z,2017-12-30T00:00:00.000Z,-1.0443271e+06
6863816,15/00704/001 Materiale textile,,Înregistrat(ă),Materiale textile si articole conexe,ŞARM S.A.,2015-04-24T00:00:00.000Z,2015-12-31T00:00:00.000Z,9210
6494877,"15/00706/001 Hârtie igienică, batiste, şervete din hârtie pentru mâini şi şervete de masă",,Înregistrat(ă),"Hartie igienica, batiste, servete din hartie pentru maini si servete de masa",DENIADI S.R.L.,2015-03-31T00:00:00.000Z,2015-12-31T00:00:00.000Z,143120.5
7347392,15/00707/001 Servicii hoteliere ,,Înregistrat(ă),Servicii de cazare la hotel,Î.M. JOLLY ALON S.A.,2015-05-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,90000
7347396,15/00707/002 Servicii hoteliere ,,Înregistrat(ă),Servicii de cazare la hotel,Î.M. JOLLY ALON S.A.,2015-05-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,120000
6702916,"15/00711/001 Serviciii de lichidare a avarierilor pe sisteme de apeduct,canalizare şi termoficare  din  instituţiile subordonate DETS sec. Rîşcani, m. Chişinău.",,Înregistrat(ă),Servicii de reparare si intretinere,GHEORGHE LECA Î.I.,2015-04-14T00:00:00.000Z,2015-12-31T00:00:00.000Z,250000
7125552,15/00712/001 software pentru expertiza tehnicii de calcul ,,Înregistrat(ă),Diverse pachete software si sisteme informatice,NEOMATRIX S.R.L.,2015-04-28T00:00:00.000Z,2015-12-31T00:00:00.000Z,434916
7125556,15/00712/002 software pentru expertiza tehnicii de calcul ,,Înregistrat(ă),Diverse pachete software si sisteme informatice,NEOMATRIX S.R.L.,2015-04-28T00:00:00.000Z,2015-12-31T00:00:00.000Z,116436.6
6635382,15/00714/001 Brînză cu cheag tare pentru necesitatea institutiilor de invatamint preșcolare pentru perioada 06.04.2015-30.06.2015,,Înregistrat(ă),"Branza rasa, pulbere, cu mucegai si alte tipuri de branza",S.C. SANEX-COMERŢ S.R.L.,2015-04-09T00:00:00.000Z,2015-07-30T00:00:00.000Z,195460
8124596,15/00714/001/001 Brînză cu cheag tare pentru necesitatea institutiilor de invatamint preșcolare pentru perioada 06.04.2015-30.06.2015,,Aprobat,"Branza rasa, pulbere, cu mucegai si alte tipuri de branza",S.C. SANEX-COMERŢ S.R.L.,2015-07-24T00:00:00.000Z,2015-07-30T00:00:00.000Z,-56305.29
6588662,15/00715/001 Produse petroliere,,Înregistrat(ă),Benzina,S.R.L. LUKOIL-Moldova,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,115430
9450811,15/00715/001/001 Produse petroliere,,Aprobat,Benzina,S.R.L. LUKOIL-Moldova,2015-11-16T00:00:00.000Z,2015-12-31T00:00:00.000Z,19788
6908435,15/00717/001 Testarea sistemelor electrice,,Înregistrat(ă),Servicii de reparare a sistemelor electrice,MELN-GRUP S.R.L.,2015-04-27T00:00:00.000Z,2015-12-31T00:00:00.000Z,195683.19
6592731,15/00718/001 sevicii de transport aerian de pasageri (bilete avia) conform activităților proiectului “SDC pentru susținerea conferinței Scolii de Management în Sănătate Publică ” finanțat de Agenția Elvețiană pentru Dezvoltare și Cooperare,,Înregistrat(ă),Servicii de transport aerian,AERO PREMIER TUR S.R.L.,2015-04-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,72276
7159311,15/00722/001 produse petroliere ,,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",Î.M. ROMPETROL  MOLDOVA S.A.,2015-05-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,1e+06
9450435,15/00722/001/001 produse petroliere ,,Aprobat,"Produse petroliere, combustibil, electricitate si alte surse de energie",Î.M. ROMPETROL  MOLDOVA S.A.,2015-11-16T00:00:00.000Z,2015-12-31T00:00:00.000Z,-199998
6931418,"15/00724/001 Lucrări de reparații in  încăperile IMSP AMT Centru mun.  Chișinău, str. 31 August 63",,Înregistrat(ă),Lucrari de constructii de unitati spitalicesti,S.R.L. DUXPRIM SERVICE,2015-05-04T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.1988652e+06
6726078,"15/00725/001 Lucrări de reparații a acoperișurilor CCD și CMF nr. 12 conform necesităților IMSP AMT Rîșcani, mun.  Chișinău, str. A. Russo, 11",,Înregistrat(ă),Lucrari de constructii de unitati spitalicesti,S.C. ELINATCONS S.R.L.,2015-04-14T00:00:00.000Z,2015-12-31T00:00:00.000Z,900548.5
7327147,15/00732/001 MOBILIER (PATURI METALICE) ȘI SALTELE.,,Înregistrat(ă),"Paturi, piese pentru paturi si tapiserii pentru mobilier speciale",S.R.L. GOLIAT-VITA,2015-05-18T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.626e+06
6986562,15/00734/001 Servicii alimentare pentru deservirea delegaţiilor,,Înregistrat(ă),Servicii de restaurant cu ospatari,Î.M. JOLLY ALON S.A.,2015-05-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,42000
6986855,15/00734/002 Servicii alimentare pentru deservirea delegaţiilor,,Înregistrat(ă),Servicii de restaurant cu ospatari,Î.M. JOLLY ALON S.A.,2015-05-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,93000
6594876,15/00735/002 Dezinfectanti,,Înregistrat(ă),Dezinfectanti,DEZMED-CV S.R.L.,2015-04-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,22680
